predict_date,class_id,predict_quantity
201711,103507,673.0953
201711,124140,440.9599
201711,125403,218.9377
201711,136916,118.26878
201711,169673,224.25598
201711,175962,389.24426
201711,178529,346.40274
201711,186250,440.405
201711,194201,626.66785
201711,194450,355.4781
201711,198427,274.65744
201711,206765,1947.5522
201711,209945,253.01396
201711,219195,375.5336
201711,221795,362.36725
201711,245609,287.68707
201711,248352,717.5479
201711,249875,189.87619
201711,250658,292.21884
201711,265980,368.39774
201711,270690,1217.9344
201711,281301,509.5378
201711,281792,451.45944
201711,289386,336.43604
201711,289403,447.65707
201711,290854,324.52243
201711,291086,510.67966
201711,291514,98.753784
201711,302513,140.67589
201711,304458,453.2496
201711,308913,342.27362
201711,321683,1883.2197
201711,340175,287.29318
201711,347384,2895.179
201711,348641,656.74176
201711,349023,1078.3121
201711,350259,703.99884
201711,354068,647.72736
201711,356986,423.8549
201711,359378,163.8702
201711,360648,181.60434
201711,376193,313.43222
201711,378356,602.4064
201711,378536,-5.087753
201711,379265,460.422
201711,379876,153.25845
201711,384924,652.2998
201711,392593,425.39758
201711,395234,16.535366
201711,401052,202.50105
201711,409854,1636.0322
201711,412240,142.59242
201711,416749,393.02704
201711,417803,184.34438
201711,425432,1791.2799
201711,436105,225.93666
201711,437063,157.66829
201711,437598,477.0773
201711,453752,253.3777
201711,468392,321.93634
201711,472603,141.17351
201711,475895,252.19989
201711,481950,46.924973
201711,482497,141.98872
201711,492952,328.32962
201711,496459,516.30066
201711,501564,113.04012
201711,510309,82.74325
201711,516750,701.9343
201711,526401,389.77518
201711,527765,103.0331
201711,527809,191.66962
201711,540712,469.7729
201711,559132,142.29832
201711,560265,256.4642
201711,569154,408.57785
201711,576298,333.06436
201711,580470,630.48676
201711,580634,272.42697
201711,587678,402.56903
201711,591790,305.1649
201711,597927,634.0594
201711,603972,442.68478
201711,612523,173.91942
201711,614059,296.4009
201711,619401,496.58664
201711,621073,1587.9916
201711,628041,803.09753
201711,649213,137.53944
201711,651347,321.08975
201711,651782,152.95491
201711,653436,532.2452
201711,654134,687.24725
201711,671482,177.36867
201711,682651,269.2249
201711,683364,139.17793
201711,687270,801.65924
201711,692703,683.2661
201711,693436,438.09482
201711,713651,388.12958
201711,714150,306.14215
201711,714152,647.2143
201711,714860,494.42755
201711,725137,94.19053
201711,732758,248.01823
201711,735971,2413.1414
201711,736094,377.65057
201711,739296,1100.3645
201711,741152,716.2436
201711,743957,961.0914
201711,745137,1047.9642
201711,750340,196.36687
201711,760412,217.3794
201711,786351,373.963
201711,789290,112.23515
201711,810398,213.34102
201711,815230,340.79797
201711,819061,523.34436
201711,842246,216.1258
201711,851857,147.73793
201711,854079,377.96866
201711,854548,202.02556
201711,861459,534.9276
201711,871642,253.38808
201711,872180,355.46854
201711,883691,363.19333
201711,890189,1066.9723
201711,905061,323.65546
201711,905745,200.01056
201711,914348,692.4447
201711,923841,520.57214
201711,924154,1248.706
201711,948936,193.40593
201711,950264,1106.3845
201711,953842,1184.2483
201711,961362,121.87415
201711,961962,241.46637
201711,963845,147.14787
201711,973106,232.85985
201711,978089,540.41266
