predict_date,class_id,predict_quantity
201711,103507,426.5173425043194
201711,124140,320.9008779350824
201711,125403,266.77486377468165
201711,136916,163.33162043918102
201711,169673,205.16118547601172
201711,175962,241.62726868435118
201711,178529,196.41232325874043
201711,186250,150.51469988377823
201711,194201,388.2585432582022
201711,194450,340.11660697746106
201711,198427,139.09369645360553
201711,206765,2155.8160607309815
201711,209945,297.1981957850564
201711,219195,182.89702221226645
201711,221795,327.0129348930024
201711,245609,157.72464746038295
201711,248352,394.6231353157786
201711,249875,202.92712948797063
201711,250658,240.15845084691162
201711,265980,151.80193472385432
201711,270690,928.9483956628814
201711,281301,583.7878969722266
201711,281792,425.9602297784381
201711,289386,353.9607227934462
201711,289403,321.08752208492626
201711,290854,233.94668947494324
201711,291086,555.7878057375721
201711,291514,66.61778737567496
201711,302513,189.9707315037262
201711,304458,458.30532470462595
201711,308913,194.3110953326155
201711,321683,1910.1423465057717
201711,340175,165.86023065953734
201711,347384,2728.1848005940437
201711,348641,386.69292143875396
201711,349023,1228.3352163385305
201711,350259,604.2284912228968
201711,354068,660.3466228872036
201711,356986,399.87697516331104
201711,359378,155.7172993379908
201711,360648,140.3547093976354
201711,376193,187.25773653205795
201711,378356,544.3783643752463
201711,378536,156.22134158343977
201711,379265,304.70054670970546
201711,379876,140.3462858401134
201711,384924,756.8961693691737
201711,392593,314.4440518006484
201711,395234,20.14955770533857
201711,401052,164.83356584241324
201711,409854,1900.9216943742326
201711,412240,120.63654068161256
201711,416749,322.4701963760688
201711,417803,139.11324062590162
201711,425432,1858.8398820576194
201711,436105,306.263795745071
201711,437063,141.16311760154747
201711,437598,180.4469977361877
201711,453752,329.25736590985184
201711,468392,188.9229975292912
201711,472603,123.72040707653734
201711,475895,25.924878629463795
201711,481950,152.4768365536438
201711,482497,221.2129921972236
201711,492952,297.8766856139842
201711,496459,374.97234417361676
201711,501564,220.81903382187457
201711,510309,146.6855057056245
201711,516750,270.72548169871965
201711,526401,304.9023381173911
201711,527765,55.65902246549771
201711,527809,250.0622970162893
201711,540712,373.0043407162624
201711,559132,147.55578745172627
201711,560265,140.5950850027642
201711,569154,434.07078665838543
201711,576298,301.6765628525077
201711,580470,378.1464825573377
201711,580634,265.4941235388557
201711,587678,258.8820724434672
201711,591790,346.61873351400277
201711,597927,432.70742488411383
201711,603972,430.99942133429704
201711,612523,176.86552341909362
201711,614059,439.87289836385554
201711,619401,334.29657227290727
201711,621073,1391.7078506340426
201711,628041,736.8044967965932
201711,649213,144.1392484567451
201711,651347,191.90572629350268
201711,651782,106.33133669971407
201711,653436,348.6918389004296
201711,654134,523.0495311905084
201711,671482,92.25741232448625
201711,682651,362.9470575208991
201711,683364,106.9900010087674
201711,687270,693.542320236255
201711,692703,578.22746831173
201711,693436,322.26136953431956
201711,713651,266.81244874944184
201711,714150,229.01984379108612
201711,714152,608.3707257381574
201711,714860,396.55294820203346
201711,725137,143.56601281540847
201711,732758,247.96556404467984
201711,735971,2846.137374252814
201711,736094,335.14196739855885
201711,739296,856.756850127474
201711,741152,611.8006454391816
201711,743957,935.0033891423773
201711,745137,1008.8122973886456
201711,750340,69.93549026870625
201711,760412,35.14033508684176
201711,786351,276.82432205862494
201711,789290,94.12774428505247
201711,810398,51.55114989295808
201711,815230,206.15438179098516
201711,819061,232.88499936614792
201711,842246,179.42628824299712
201711,851857,218.08007753322624
201711,854079,220.9954943983915
201711,854548,122.34933328578323
201711,861459,329.95688223829836
201711,871642,172.99072089360317
201711,872180,213.96319087154612
201711,883691,405.0792252764565
201711,890189,1074.2401661151466
201711,905061,291.8238789234088
201711,905745,183.45346082064532
201711,914348,665.879303493076
201711,923841,529.8446706246541
201711,924154,1039.5319030345486
201711,948936,78.75121057020982
201711,950264,1038.447157391332
201711,953842,919.9831925329273
201711,961362,115.32001802085759
201711,961962,148.0773864727125
201711,963845,234.717371226494
201711,973106,257.7746695876221
201711,978089,444.1098530464486
