predict_date,class_id,predict_quantity
201711,103507,277.24295
201711,124140,240.22684
201711,125403,213.87251
201711,136916,161.71025
201711,169673,148.40227
201711,175962,202.9314
201711,178529,161.44016
201711,186250,108.58176
201711,194201,290.3564
201711,194450,241.4004
201711,198427,117.056725
201711,206765,1573.956
201711,209945,171.82211
201711,219195,164.34856
201711,221795,312.7193
201711,245609,123.17005
201711,248352,311.70084
201711,249875,144.64452
201711,250658,188.87477
201711,265980,235.10114
201711,270690,692.88513
201711,281301,428.29544
201711,281792,355.46765
201711,289386,331.2225
201711,289403,247.84007
201711,290854,216.4096
201711,291086,409.63074
201711,291514,83.67444
201711,302513,148.89894
201711,304458,418.51227
201711,308913,147.06499
201711,321683,1636.0713
201711,340175,143.07532
201711,347384,3111.1995
201711,348641,358.44528
201711,349023,752.3246
201711,350259,457.04742
201711,354068,561.9048
201711,356986,392.20523
201711,359378,74.31806
201711,360648,155.78043
201711,376193,115.63216
201711,378356,368.55112
201711,378536,114.39036
201711,379265,289.21533
201711,379876,138.31644
201711,384924,597.38837
201711,392593,197.65605
201711,395234,105.84663
201711,401052,149.30075
201711,409854,1648.4048
201711,412240,106.14043
201711,416749,238.34291
201711,417803,103.74839
201711,425432,1532.7924
201711,436105,344.05695
201711,437063,138.4772
201711,437598,141.24077
201711,453752,259.4344
201711,468392,173.51183
201711,472603,117.39435
201711,475895,109.63608
201711,481950,142.53174
201711,482497,211.20958
201711,492952,180.57843
201711,496459,354.54752
201711,501564,156.9996
201711,510309,133.44543
201711,516750,72.23898
201711,526401,300.8162
201711,527765,80.434166
201711,527809,193.51039
201711,540712,292.89246
201711,559132,139.05023
201711,560265,107.52583
201711,569154,308.4414
201711,576298,221.89459
201711,580470,368.33832
201711,580634,234.37344
201711,587678,240.2795
201711,591790,215.58571
201711,597927,268.1527
201711,603972,380.4395
201711,612523,129.14803
201711,614059,342.35205
201711,619401,301.8272
201711,621073,1203.2175
201711,628041,569.39343
201711,649213,120.150055
201711,651347,183.76541
201711,651782,110.51325
201711,653436,155.59077
201711,654134,671.4569
201711,671482,97.01712
201711,682651,287.61188
201711,683364,90.99464
201711,687270,334.8363
201711,692703,463.7166
201711,693436,174.25552
201711,713651,221.89885
201711,714150,189.46272
201711,714152,446.55197
201711,714860,176.43422
201711,725137,103.009415
201711,732758,195.81754
201711,735971,2169.558
201711,736094,241.60988
201711,739296,815.86163
201711,741152,513.8379
201711,743957,535.08344
201711,745137,720.58997
201711,750340,100.05105
201711,760412,84.31856
201711,786351,166.26096
201711,789290,86.66465
201711,810398,101.05579
201711,815230,169.204
201711,819061,187.03152
201711,842246,149.9864
201711,851857,180.71057
201711,854079,185.34277
201711,854548,124.80545
201711,861459,216.08829
201711,871642,165.04575
201711,872180,141.18849
201711,883691,270.60278
201711,890189,865.2056
201711,905061,229.72195
201711,905745,168.20714
201711,914348,474.12112
201711,923841,494.96573
201711,924154,940.0217
201711,948936,87.199486
201711,950264,824.6563
201711,953842,898.454
201711,961362,102.58539
201711,961962,111.44138
201711,963845,216.80615
201711,973106,143.95256
201711,978089,367.26285
