predict_date,class_id,predict_quantity
201711,103507,819.51013
201711,124140,686.1659
201711,125403,165.55305
201711,136916,399.37643
201711,169673,189.69688
201711,175962,790.70435
201711,178529,198.82362
201711,186250,885.40607
201711,194201,688.732
201711,194450,375.56805
201711,198427,268.28027
201711,206765,1768.1183
201711,209945,396.76575
201711,219195,602.9687
201711,221795,398.5229
201711,245609,538.8002
201711,248352,1069.3691
201711,249875,283.66794
201711,250658,486.9026
201711,265980,357.12936
201711,270690,1055.7582
201711,281301,725.3379
201711,281792,712.0474
201711,289386,749.2267
201711,289403,423.5012
201711,290854,422.85706
201711,291086,978.3403
201711,291514,38.54388
201711,302513,235.7472
201711,304458,752.522
201711,308913,815.47107
201711,321683,1606.756
201711,340175,378.30768
201711,347384,2653.18
201711,348641,652.9114
201711,349023,1586.5437
201711,350259,818.3999
201711,354068,710.75586
201711,356986,574.04205
201711,359378,431.8523
201711,360648,325.4389
201711,376193,127.82087
201711,378356,811.8906
201711,378536,229.06622
201711,379265,939.6936
201711,379876,257.906
201711,384924,804.5882
201711,392593,684.7427
201711,395234,89.05746
201711,401052,287.50055
201711,409854,1506.7317
201711,412240,163.3359
201711,416749,418.14795
201711,417803,341.99307
201711,425432,1636.3188
201711,436105,342.46658
201711,437063,180.41225
201711,437598,614.49963
201711,453752,474.09082
201711,468392,436.81238
201711,472603,436.7668
201711,475895,440.0679
201711,481950,199.88063
201711,482497,281.1579
201711,492952,423.06372
201711,496459,570.17035
201711,501564,385.4112
201711,510309,357.5017
201711,516750,672.0619
201711,526401,528.5648
201711,527765,367.4556
201711,527809,417.03262
201711,540712,323.81558
201711,559132,287.2234
201711,560265,281.46674
201711,569154,479.21426
201711,576298,429.05997
201711,580470,906.70636
201711,580634,438.32553
201711,587678,410.95532
201711,591790,506.38077
201711,597927,895.9719
201711,603972,419.93802
201711,612523,199.80661
201711,614059,600.2707
201711,619401,314.91132
201711,621073,1280.7079
201711,628041,882.4902
201711,649213,276.25375
201711,651347,372.23386
201711,651782,256.43222
201711,653436,540.5301
201711,654134,1016.94135
201711,671482,303.8698
201711,682651,428.0211
201711,683364,374.0463
201711,687270,1010.8782
201711,692703,743.3804
201711,693436,515.86053
201711,713651,494.3701
201711,714150,457.14584
201711,714152,675.05286
201711,714860,807.84546
201711,725137,337.77673
201711,732758,257.54578
201711,735971,2375.7097
201711,736094,233.32433
201711,739296,1123.238
201711,741152,886.3199
201711,743957,1147.0015
201711,745137,1188.838
201711,750340,349.6603
201711,760412,374.6683
201711,786351,820.4599
201711,789290,314.29172
201711,810398,547.40326
201711,815230,430.3586
201711,819061,923.01733
201711,842246,407.2225
201711,851857,319.19904
201711,854079,483.70425
201711,854548,196.08904
201711,861459,626.3233
201711,871642,520.74225
201711,872180,43.73459
201711,883691,533.8034
201711,890189,1026.5895
201711,905061,236.77895
201711,905745,516.3639
201711,914348,743.04645
201711,923841,665.35516
201711,924154,1262.3326
201711,948936,340.33002
201711,950264,940.0909
201711,953842,1051.2614
201711,961362,194.55728
201711,961962,612.09
201711,963845,175.72871
201711,973106,337.6523
201711,978089,537.5013
