predict_date,class_id,predict_quantity
201711,103507,311.1329434552764
201711,124140,282.733662467273
201711,125403,251.91182561534092
201711,136916,184.6217839927944
201711,169673,157.84756691266801
201711,175962,205.8600238145495
201711,178529,136.375217438028
201711,186250,140.66690837205513
201711,194201,423.22471722113403
201711,194450,328.3897905342165
201711,198427,158.2431349552417
201711,206765,2038.8993345096824
201711,209945,254.41608894308033
201711,219195,159.61167517333294
201711,221795,333.2097946155105
201711,245609,130.10899634310198
201711,248352,320.6305124630936
201711,249875,202.59032800858174
201711,250658,201.88898480208834
201711,265980,244.89216106245647
201711,270690,732.249404004248
201711,281301,527.2076324865845
201711,281792,417.4941278130976
201711,289386,360.38902958039876
201711,289403,306.9485276598741
201711,290854,214.2483118512928
201711,291086,319.4691509954932
201711,291514,52.197879172048395
201711,302513,149.23659769170317
201711,304458,528.2199418385587
201711,308913,145.64652357925686
201711,321683,2057.474998512641
201711,340175,142.1526598390441
201711,347384,3041.2618854118323
201711,348641,376.0692846626329
201711,349023,975.1376727935149
201711,350259,593.9397202351774
201711,354068,649.3508274281824
201711,356986,459.47223991833545
201711,359378,144.7090312728456
201711,360648,160.1754776574429
201711,376193,258.9900815502821
201711,378356,487.2157296808684
201711,378536,158.98786264852978
201711,379265,306.62937506431007
201711,379876,147.5711588553764
201711,384924,733.2255595254716
201711,392593,276.71922506310796
201711,395234,59.78789442719413
201711,401052,163.06468826561542
201711,409854,1857.4771081210308
201711,412240,91.16682355012799
201711,416749,302.69711267311465
201711,417803,112.32386648939536
201711,425432,1838.6713763195341
201711,436105,346.5892686291053
201711,437063,127.17795524917827
201711,437598,167.38391958104887
201711,453752,299.8281259037206
201711,468392,202.8005387717401
201711,472603,115.06941901379822
201711,475895,75.45470880112393
201711,481950,142.2482675306197
201711,482497,224.5246123069294
201711,492952,271.75553642811207
201711,496459,379.21267618585784
201711,501564,221.42119798145734
201711,510309,149.780093378499
201711,516750,109.28274616716145
201711,526401,330.406204187025
201711,527765,49.36548520997331
201711,527809,234.36579785516798
201711,540712,374.7582790467929
201711,559132,132.4084031152524
201711,560265,115.85407173871752
201711,569154,403.5825980249409
201711,576298,240.08868212341335
201711,580470,439.71310886907906
201711,580634,286.2937520453179
201711,587678,230.14206496668066
201711,591790,235.47634881987068
201711,597927,269.4500124904745
201711,603972,421.38204977822346
201711,612523,159.9045499441209
201711,614059,423.9792316174721
201711,619401,344.6670112568864
201711,621073,1244.4338999040003
201711,628041,734.9300455056605
201711,649213,114.42575283184648
201711,651347,176.12254137608483
201711,651782,110.84882416483886
201711,653436,306.1606940392079
201711,654134,513.3075835673899
201711,671482,87.16300766150863
201711,682651,332.3099045096531
201711,683364,95.04213194468834
201711,687270,499.46892138861233
201711,692703,535.8762693334997
201711,693436,270.99022892502086
201711,713651,236.89301238750122
201711,714150,219.08170906683569
201711,714152,612.7539625537804
201711,714860,327.084076453543
201711,725137,132.61959704327452
201711,732758,255.7257848136852
201711,735971,2589.493821649167
201711,736094,295.64434047879297
201711,739296,855.8224520229305
201711,741152,607.9692394722135
201711,743957,928.4601737411626
201711,745137,895.7242878838385
201711,750340,124.5206399836124
201711,760412,43.019383077574695
201711,786351,109.89319627560482
201711,789290,68.01508295984299
201711,810398,62.63036736477195
201711,815230,195.0834224607614
201711,819061,152.8946039546544
201711,842246,161.1729389090012
201711,851857,207.26983810040102
201711,854079,184.6564382797593
201711,854548,113.91437432428751
201711,861459,272.1503118356561
201711,871642,190.64452604365914
201711,872180,248.08583254399818
201711,883691,362.52343096413165
201711,890189,1150.1157099963925
201711,905061,347.88988146061746
201711,905745,221.4499589113176
201711,914348,586.8898143973831
201711,923841,576.9581067365709
201711,924154,1099.9088974653175
201711,948936,56.41576578728444
201711,950264,1065.41875127905
201711,953842,1055.737125425225
201711,961362,88.45624020555974
201711,961962,100.56704613801998
201711,963845,246.71600855690315
201711,973106,210.90876197150672
201711,978089,407.97596745769755
