predict_date,class_id,predict_quantity
201711,103507,395.2412816244877
201711,124140,339.9355224049264
201711,125403,266.0177335344717
201711,136916,162.19130246727778
201711,169673,157.05267679026187
201711,175962,245.81340760095682
201711,178529,169.45826539307745
201711,186250,150.36542298289515
201711,194201,395.509012191384
201711,194450,320.46252009028274
201711,198427,127.72894900062087
201711,206765,2127.0863580952064
201711,209945,258.4842135986209
201711,219195,169.03251309794024
201711,221795,338.4643265517204
201711,245609,128.68068148780597
201711,248352,411.71301521130493
201711,249875,181.27577566958556
201711,250658,210.67095757589962
201711,265980,150.52782796173713
201711,270690,847.9429206797612
201711,281301,594.5535127818913
201711,281792,426.0575007860814
201711,289386,385.1503051535535
201711,289403,305.2310627482168
201711,290854,239.29337699983114
201711,291086,429.6023542073798
201711,291514,77.29380789028235
201711,302513,149.53616138431275
201711,304458,524.1711862757853
201711,308913,187.19183180249988
201711,321683,2105.487581731649
201711,340175,153.36745683150207
201711,347384,2867.0160716952337
201711,348641,390.85998156720694
201711,349023,1114.6865102856043
201711,350259,618.6241658485415
201711,354068,717.7646646276266
201711,356986,429.1100438568593
201711,359378,140.57217538451926
201711,360648,158.76858478464948
201711,376193,254.0388221020681
201711,378356,541.6762815424443
201711,378536,150.58007112180127
201711,379265,285.8660517449365
201711,379876,155.27463146359437
201711,384924,789.4861008360213
201711,392593,291.8099752953584
201711,395234,24.028415096590358
201711,401052,158.6178134456695
201711,409854,1985.4256167674705
201711,412240,100.70897229091551
201711,416749,320.77172602233543
201711,417803,113.28304098011952
201711,425432,2052.1048009652395
201711,436105,318.0694306712381
201711,437063,149.20430503577668
201711,437598,159.0912458151922
201711,453752,296.69976895579725
201711,468392,184.6182527773753
201711,472603,122.92897258361492
201711,475895,50.894816764246
201711,481950,142.5520410065168
201711,482497,215.5152000104583
201711,492952,312.7462452930972
201711,496459,381.7970816647897
201711,501564,256.8921023336353
201711,510309,137.89501721340187
201711,516750,113.81468617981466
201711,526401,323.3029937857182
201711,527765,37.84409216970053
201711,527809,253.00456213660686
201711,540712,381.1205899104191
201711,559132,145.63931317663443
201711,560265,114.73054298514597
201711,569154,401.5556410446326
201711,576298,261.0857322809905
201711,580470,450.0930539054052
201711,580634,312.1706911625191
201711,587678,264.4612339273726
201711,591790,368.99961139663947
201711,597927,383.8690266331391
201711,603972,414.89391176313507
201711,612523,167.8378256634431
201711,614059,407.7045847252271
201711,619401,341.6340638241507
201711,621073,1381.2960680958493
201711,628041,732.3046412114962
201711,649213,127.49413534980998
201711,651347,190.22311994878572
201711,651782,103.84683773631299
201711,653436,325.70224959140364
201711,654134,545.4404543595291
201711,671482,114.89584174317044
201711,682651,372.3222630572688
201711,683364,100.36078566765673
201711,687270,589.0080063237946
201711,692703,578.495853044614
201711,693436,301.06478723015965
201711,713651,270.1058293496818
201711,714150,207.36527465459193
201711,714152,618.1166649372364
201711,714860,363.8417351618381
201711,725137,146.23107781448405
201711,732758,238.30260224225486
201711,735971,2544.0913807092556
201711,736094,298.8520306023486
201711,739296,904.6534303881541
201711,741152,616.0025712934392
201711,743957,966.8333112972875
201711,745137,1019.5376837291561
201711,750340,89.46997675946119
201711,760412,36.342166589516744
201711,786351,274.64093935255505
201711,789290,71.74340977926965
201711,810398,50.49314390685592
201711,815230,196.49114074586217
201711,819061,213.53767128863691
201711,842246,177.44511683557818
201711,851857,208.30660398595916
201711,854079,210.1383724406378
201711,854548,112.84302540903126
201711,861459,293.8368405149548
201711,871642,173.705307337616
201711,872180,243.34456694381097
201711,883691,371.38456693706013
201711,890189,1229.179360138828
201711,905061,316.04510091412357
201711,905745,175.8056148346672
201711,914348,664.4612363353643
201711,923841,594.9500314430163
201711,924154,1126.70512509062
201711,948936,69.4719062514836
201711,950264,1111.720775170085
201711,953842,1007.8620912375607
201711,961362,107.54659993046785
201711,961962,150.47611280852263
201711,963845,237.1462712863229
201711,973106,239.88964906647504
201711,978089,462.17079317909077
