predict_date,class_id,predict_quantity
201711,103507,187.22093
201711,124140,263.9344
201711,125403,164.9864
201711,136916,170.54727
201711,169673,161.27818
201711,175962,239.93375
201711,178529,157.5695
201711,186250,97.21395
201711,194201,369.76035
201711,194450,271.31378
201711,198427,112.08683
201711,206765,1851.5785
201711,209945,104.651855
201711,219195,136.23285
201711,221795,381.68948
201711,245609,132.51967
201711,248352,261.16644
201711,249875,148.29533
201711,250658,193.70143
201711,265980,209.43182
201711,270690,567.96936
201711,281301,324.73557
201711,281792,464.08377
201711,289386,427.5054
201711,289403,272.23587
201711,290854,210.3568
201711,291086,316.4552
201711,291514,66.50707
201711,302513,177.95915
201711,304458,365.17072
201711,308913,149.22324
201711,321683,1960.4445
201711,340175,125.09185
201711,347384,2548.492
201711,348641,334.85184
201711,349023,879.95416
201711,350259,551.60254
201711,354068,444.8883
201711,356986,459.51532
201711,359378,79.539406
201711,360648,168.6936
201711,376193,103.72193
201711,378356,410.10773
201711,378536,117.66105
201711,379265,310.93262
201711,379876,143.65695
201711,384924,721.8834
201711,392593,199.25453
201711,395234,114.87402
201711,401052,144.58464
201711,409854,1525.0045
201711,412240,83.26166
201711,416749,206.65668
201711,417803,127.877464
201711,425432,1673.6807
201711,436105,418.35062
201711,437063,108.369484
201711,437598,81.40079
201711,453752,196.47826
201711,468392,155.7151
201711,472603,98.14382
201711,475895,110.22844
201711,481950,160.35146
201711,482497,184.44264
201711,492952,159.42412
201711,496459,375.26724
201711,501564,158.49707
201711,510309,107.44001
201711,516750,69.30086
201711,526401,376.1847
201711,527765,80.470184
201711,527809,163.1323
201711,540712,330.2541
201711,559132,116.73225
201711,560265,89.773964
201711,569154,352.3139
201711,576298,181.6639
201711,580470,397.2783
201711,580634,250.09116
201711,587678,164.05963
201711,591790,201.10538
201711,597927,150.15047
201711,603972,402.77768
201711,612523,125.09185
201711,614059,321.97574
201711,619401,382.6069
201711,621073,987.87
201711,628041,704.7414
201711,649213,119.51904
201711,651347,226.99892
201711,651782,94.424225
201711,653436,178.88582
201711,654134,494.21143
201711,671482,101.86286
201711,682651,280.5341
201711,683364,98.14382
201711,687270,403.69376
201711,692703,527.9372
201711,693436,152.00587
201711,713651,198.32893
201711,714150,196.47826
201711,714152,418.35062
201711,714860,148.29533
201711,725137,102.79262
201711,732758,169.62056
201711,735971,1813.4341
201711,736094,237.16304
201711,739296,767.82196
201711,741152,554.3315
201711,743957,645.9825
201711,745137,800.1836
201711,750340,108.369484
201711,760412,81.40079
201711,786351,116.73225
201711,789290,91.6345
201711,810398,126.02032
201711,815230,176.10634
201711,819061,107.44001
201711,842246,132.51967
201711,851857,165.91335
201711,854079,170.54727
201711,854548,133.4478
201711,861459,253.78366
201711,871642,164.05963
201711,872180,138.08911
201711,883691,255.62956
201711,890189,1200.079
201711,905061,355.98788
201711,905745,189.99805
201711,914348,465.9112
201711,923841,610.64276
201711,924154,1103.1207
201711,948936,89.773964
201711,950264,1137.556
201711,953842,986.98047
201711,961362,87.91354
201711,961962,94.424225
201711,963845,212.20645
201711,973106,120.447784
201711,978089,389.94394
