predict_date,class_id,predict_quantity
201711,103507,502.73358
201711,124140,400.78873
201711,125403,263.25424
201711,136916,222.73076
201711,169673,146.3683
201711,175962,472.92624
201711,178529,132.82918
201711,186250,589.27344
201711,194201,393.60376
201711,194450,298.1351
201711,198427,252.74533
201711,206765,2295.4163
201711,209945,235.85197
201711,219195,239.3074
201711,221795,330.6423
201711,245609,186.3315
201711,248352,567.2245
201711,249875,86.634964
201711,250658,342.43793
201711,265980,174.04584
201711,270690,863.4375
201711,281301,462.92508
201711,281792,451.69403
201711,289386,466.7023
201711,289403,341.34204
201711,290854,194.24278
201711,291086,693.70905
201711,291514,4.3823543
201711,302513,73.92163
201711,304458,551.5235
201711,308913,325.88028
201711,321683,1974.611
201711,340175,120.70109
201711,347384,3066.0994
201711,348641,562.0713
201711,349023,1292.1941
201711,350259,640.1568
201711,354068,652.017
201711,356986,383.13956
201711,359378,67.340706
201711,360648,218.55771
201711,376193,28.894457
201711,378356,554.16144
201711,378536,19.283945
201711,379265,411.04907
201711,379876,143.1532
201711,384924,740.4396
201711,392593,345.0642
201711,395234,-35.674225
201711,401052,142.84323
201711,409854,1617.4993
201711,412240,40.699245
201711,416749,218.4695
201711,417803,67.545395
201711,425432,1913.992
201711,436105,231.5978
201711,437063,33.833763
201711,437598,378.59265
201711,453752,248.36588
201711,468392,187.77553
201711,472603,174.21173
201711,475895,224.83981
201711,481950,115.48821
201711,482497,172.39375
201711,492952,347.87057
201711,496459,450.8023
201711,501564,157.22124
201711,510309,66.52951
201711,516750,352.0418
201711,526401,402.48523
201711,527765,15.313591
201711,527809,183.92896
201711,540712,371.7248
201711,559132,131.24663
201711,560265,200.88576
201711,569154,204.26729
201711,576298,239.21536
201711,580470,712.42505
201711,580634,312.1584
201711,587678,210.83397
201711,591790,386.8698
201711,597927,473.00146
201711,603972,401.40353
201711,612523,18.704063
201711,614059,330.09726
201711,619401,341.2239
201711,621073,1204.1636
201711,628041,830.78955
201711,649213,119.68185
201711,651347,189.60667
201711,651782,60.66419
201711,653436,264.31357
201711,654134,614.36664
201711,671482,92.3165
201711,682651,277.85254
201711,683364,80.04092
201711,687270,738.8946
201711,692703,664.4998
201711,693436,311.23492
201711,713651,286.58868
201711,714150,236.52086
201711,714152,556.0927
201711,714860,382.70105
201711,725137,20.480602
201711,732758,179.99573
201711,735971,2620.5583
201711,736094,190.96199
201711,739296,1017.58417
201711,741152,743.2233
201711,743957,1084.9957
201711,745137,1026.5907
201711,750340,153.95697
201711,760412,-57.556164
201711,786351,435.55173
201711,789290,30.573692
201711,810398,251.85481
201711,815230,47.430367
201711,819061,322.107
201711,842246,132.8815
201711,851857,80.44822
201711,854079,266.6432
201711,854548,93.22423
201711,861459,200.35196
201711,871642,196.21432
201711,872180,65.32205
201711,883691,301.52246
201711,890189,951.2605
201711,905061,122.596146
201711,905745,259.41803
201711,914348,688.62933
201711,923841,620.5108
201711,924154,1353.5366
201711,948936,95.36827
201711,950264,854.9214
201711,953842,1006.06085
201711,961362,78.218124
201711,961962,276.77884
201711,963845,88.92918
201711,973106,55.832085
201711,978089,481.90903
