predict_date,class_id,predict_quantity
201711,103507,477.31876
201711,124140,476.90268
201711,125403,134.82477
201711,136916,167.79604
201711,169673,164.0939
201711,175962,331.44373
201711,178529,130.34496
201711,186250,378.39496
201711,194201,417.22083
201711,194450,343.90146
201711,198427,204.55736
201711,206765,1814.3267
201711,209945,238.81522
201711,219195,313.1127
201711,221795,334.72
201711,245609,285.41214
201711,248352,477.18384
201711,249875,165.84282
201711,250658,169.56073
201711,265980,192.25378
201711,270690,769.089
201711,281301,512.2061
201711,281792,421.4761
201711,289386,354.47446
201711,289403,422.85742
201711,290854,233.51082
201711,291086,548.3287
201711,291514,105.905235
201711,302513,166.92888
201711,304458,506.38208
201711,308913,268.76312
201711,321683,1930.29
201711,340175,215.38536
201711,347384,2785.9985
201711,348641,565.906
201711,349023,942.2372
201711,350259,644.3978
201711,354068,560.82196
201711,356986,423.36575
201711,359378,211.65982
201711,360648,196.99898
201711,376193,197.72949
201711,378356,616.0699
201711,378536,76.79204
201711,379265,289.31204
201711,379876,137.66988
201711,384924,603.5784
201711,392593,476.21222
201711,395234,64.46802
201711,401052,168.6319
201711,409854,1649.6556
201711,412240,176.53299
201711,416749,280.11935
201711,417803,81.85107
201711,425432,1834.3228
201711,436105,246.20476
201711,437063,131.84218
201711,437598,445.35117
201711,453752,273.89383
201711,468392,198.38329
201711,472603,193.23242
201711,475895,267.3361
201711,481950,88.713715
201711,482497,202.57019
201711,492952,218.44693
201711,496459,550.50494
201711,501564,211.61258
201711,510309,119.03666
201711,516750,249.58429
201711,526401,417.82016
201711,527765,49.749683
201711,527809,173.47824
201711,540712,512.89685
201711,559132,97.095764
201711,560265,132.95624
201711,569154,355.7709
201711,576298,372.5765
201711,580470,591.5834
201711,580634,198.28525
201711,587678,297.00812
201711,591790,350.74118
201711,597927,478.819
201711,603972,421.43246
201711,612523,192.51695
201711,614059,337.38104
201711,619401,459.4856
201711,621073,1192.3535
201711,628041,795.1649
201711,649213,72.211494
201711,651347,167.03584
201711,651782,52.921356
201711,653436,298.47003
201711,654134,464.37854
201711,671482,143.4501
201711,682651,268.8544
201711,683364,153.097
201711,687270,589.21155
201711,692703,713.5103
201711,693436,462.4448
201711,713651,284.33258
201711,714150,132.12486
201711,714152,663.73096
201711,714860,344.03717
201711,725137,102.828415
201711,732758,282.60342
201711,735971,2442.8716
201711,736094,396.62253
201711,739296,877.49524
201711,741152,684.226
201711,743957,832.17725
201711,745137,987.5136
201711,750340,299.92084
201711,760412,61.070126
201711,786351,363.87408
201711,789290,80.69037
201711,810398,183.7688
201711,815230,280.8592
201711,819061,319.86334
201711,842246,170.61116
201711,851857,156.49213
201711,854079,238.11136
201711,854548,126.6261
201711,861459,425.8022
201711,871642,278.04755
201711,872180,236.22945
201711,883691,371.5625
201711,890189,906.3064
201711,905061,292.19974
201711,905745,134.22256
201711,914348,670.1455
201711,923841,437.60706
201711,924154,1227.3872
201711,948936,66.11546
201711,950264,1133.1631
201711,953842,1131.2964
201711,961362,73.635216
201711,961962,211.44319
201711,963845,167.34665
201711,973106,192.0696
201711,978089,478.31064
