predict_date,class_id,predict_quantity
201711,103507,241.56114
201711,124140,322.41458
201711,125403,217.98311
201711,136916,223.88594
201711,169673,214.0451
201711,175962,297.20197
201711,178529,210.1039
201711,186250,145.72006
201711,194201,432.667
201711,194450,330.15088
201711,198427,161.62871
201711,206765,1801.5409
201711,209945,153.6794
201711,219195,187.39626
201711,221795,445.0002
201711,245609,183.43875
201711,248352,319.51077
201711,249875,200.24107
201711,250658,248.42151
201711,265980,265.0503
201711,270690,635.0517
201711,281301,385.9424
201711,281792,529.65576
201711,289386,492.18854
201711,289403,331.11728
201711,290854,266.02686
201711,291086,377.31912
201711,291514,112.78448
201711,302513,231.74799
201711,304458,427.9165
201711,308913,201.22804
201711,321683,1887.8909
201711,340175,175.51665
201711,347384,2317.0093
201711,348641,396.4642
201711,349023,942.26825
201711,350259,618.5466
201711,354068,510.01688
201711,356986,524.98615
201711,359378,126.77755
201711,360648,221.91922
201711,376193,152.68506
201711,378356,474.30347
201711,378536,167.58414
201711,379265,371.56418
201711,379876,195.30394
201711,384924,788.3873
201711,392593,254.29549
201711,395234,164.60713
201711,401052,196.29193
201711,409854,1530.1151
201711,412240,130.7703
201711,416749,262.1191
201711,417803,178.48837
201711,425432,1655.9587
201711,436105,482.78217
201711,437063,157.65541
201711,437598,128.7741
201711,453752,251.35905
201711,468392,208.13274
201711,472603,146.71515
201711,475895,159.64243
201711,481950,213.05946
201711,482497,238.6186
201711,492952,212.07446
201711,496459,438.36267
201711,501564,211.08945
201711,510309,156.66171
201711,516750,115.785286
201711,526401,439.3114
201711,527765,127.77549
201711,527809,216.01457
201711,540712,391.68396
201711,559132,166.59229
201711,560265,137.75151
201711,569154,414.59412
201711,576298,235.6752
201711,580470,461.08832
201711,580634,307.88174
201711,587678,216.99875
201711,591790,256.25208
201711,597927,202.2149
201711,603972,466.75574
201711,612523,175.51665
201711,614059,383.06973
201711,619401,445.948
201711,621073,1045.1733
201711,628041,771.47845
201711,649213,169.5682
201711,651347,283.58243
201711,651782,142.73328
201711,653436,232.72993
201711,654134,560.37646
201711,671482,150.69566
201711,682651,339.80762
201711,683364,146.71515
201711,687270,467.6997
201711,692703,594.61597
201711,693436,204.18823
201711,713651,253.31696
201711,714150,251.35905
201711,714152,482.78217
201711,714860,200.24107
201711,725137,151.69063
201711,732758,222.90263
201711,735971,1770.79
201711,736094,294.28595
201711,739296,833.4888
201711,741152,621.301
201711,743957,713.19653
201711,745137,865.0741
201711,750340,157.65541
201711,760412,128.7741
201711,786351,166.59229
201711,789290,139.74406
201711,810398,176.50717
201711,815230,229.78326
201711,819061,156.66171
201711,842246,183.43875
201711,851857,218.96739
201711,854079,223.88594
201711,854548,184.42831
201711,861459,311.76025
201711,871642,216.99875
201711,872180,189.3744
201711,883691,313.69885
201711,890189,1242.2877
201711,905061,418.40372
201711,905745,244.50249
201711,914348,531.52234
201711,923841,677.9044
201711,924154,1153.0999
201711,948936,137.75151
201711,950264,1184.9451
201711,953842,1044.3325
201711,961362,135.75745
201711,961962,142.73328
201711,963845,267.97998
201711,973106,170.56006
201711,978089,453.5232
